text,label
"Dear MR PRIMADI SUTIONO, your flight SQ963 on 15 Dec 2023 from Jakarta to Singapore is ready for check in: https://www.singaporeair.com/ice/2oL-0_7BW7AwR",ham
<#> Kode Snapchat: 279136. Selamat Ber-Snap Ria! qunyt57f5Rf,ham
PayPal: 918992 adalah kode Anda untuk login. Jangan bagikan kode Anda.,ham
"JANGAN KASIH KODE INI KE SIAPA PUN (TERMASUK Gojek). KODE VERIFIKASI untuk DAFTAR akun Gojek: 9557\
 \
  ",ham
ZEPETO:1120. Silakan masukkan dalam 10 menit.,ham
Carousell Code. Never share your code with anyone - Carousell employees will never ask for it. Your code is 4203. It is valid for 2 minutes.,ham
Use 0918967 as Microsoft account security code. Go passwordless with Microsoft Authenticator https://aka.ms/authapp,ham
<#> Snapchat: 398469 is your one time passcode for phone enrollment. Snapchat will never call or text you for this code qunyt57f5Rf,ham
[Airbnb] Anda diundang untuk memesan penginapan! Pesan sebelum 14 Desember 2023 04.00.14 GMT-8 agar Anda tidak perlu mengirimkan permohonan baru. https,ham
4865 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!,ham
Kode sekali pakai akun Microsoft: 3296482,ham
Masukkan kode di situs web PayPal. KODE: 495935. Tarif SMS dan data mungkin berlaku.,ham
Use 006787 as Microsoft account security code. Go passwordless with Microsoft Authenticator https://aka.ms/authapp,ham
"8894 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!\
 \
  ",ham
Harap masukkan 765781 di LINE dalam 30 menit.,ham
Verification code 567734,ham
Snapchat Login Code: 139656. Snapchat Support will not ask for this code. Do not share with anyone.,ham
Kode akses Microsoft: 0190,ham
"[Feishu] Use 736208 as your verification code, valid for 10 minutes.",ham
Use verification code 067774 for Microsoft authentication.,ham
"Your Discord security code is: 607620 \
\
tzD9jY28Wrn",ham
PayPal: 489363 is your security code. Don't share your code.,ham
(841887)Uniportal verification code.,ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 958125 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
Use verification code 150170 for Microsoft authentication.,ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 958125 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
Kode akses Microsoft: 3992,ham
Snapchat: 106783 is your one-time passcode for phone enrolment. Snapchat will never call or text you to ask for this code.,ham
You have successfully configured GitHub two-factor authentication. You will receive two-factor codes at this number.,ham
"<#> 1625 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton! 0P1dUnbmS/K\
 \
  ",ham
"SHOPEE: Gunakan Kode OTP 289597 UNTUK DAFTAR AKUN SHOPEE. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
You have requests to handle./你有待派车的订单,ham
"SHOPEE: Gunakan Kode OTP 289597 UNTUK DAFTAR AKUN SHOPEE. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
You have requests to handle./你有待派车的订单,ham
PayPal: 171325 adalah kode keamanan Anda. Jangan bagikan kode Anda.,ham
You have requests to handle./你有待派车的订单,ham
You have requests to handle./你有待派车的订单,ham
Your verification code is 994419,ham
"<#> Harap masukkan 741488 di LINE dalam 30 menit.\
JFoQLtyexga",ham
You have orders that are not started in time./你有派车单未及时开始。,ham
"<#> Harap masukkan 314858 di LINE dalam 30 menit.\
JFoQLtyexga",ham
You have orders that are not started in time./你有派车单未及时开始。,ham
873197 (Verification code). Sent from CamScanner.,ham
Your Binance login verification code: 512822. Do not share this code with anyone. Visit your Binance account now.,ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 640329 untuk LOGIN AKUN SHOPEE.\
jKPmMcdNAgI",ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 640329 untuk LOGIN AKUN SHOPEE.\
jKPmMcdNAgI",ham
[Binance] Verification code: 577611. You are trying to change your phone number. Beware of scam calls and SMS phishing and verify sources with Binance Verify.,ham
[KuCoin]Verification code:166254. This code remains effective in 10 minutes.,ham
"SHOPEE: Kode OTP 924866 UNTUK LOG IN DI PERANGKAT BARU. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
"SHOPEE: Kode OTP 924866 UNTUK LOG IN DI PERANGKAT BARU. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/cOWmIYc9EJx,ham
Snapchat code: 445865. Do not share it or use it elsewhere!,ham
"SHOPEE: Gunakan Kode OTP 412943 UNTUK DAFTAR AKUN SHOPEE. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.",ham
"SHOPEE: Gunakan Kode OTP 412943 UNTUK DAFTAR AKUN SHOPEE. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.",ham
PayPal: 641665 adalah kode keamanan Anda. Jangan bagikan kode Anda.,ham
Your Discord verification code is: 035265,ham
Use verification code 508247 for Microsoft authentication.,ham
"Your Discord security code is: 993708 \
\
tzD9jY28Wrn",ham
Netflix: Kamu meminta untuk memperbarui Rumah dengan Akun Netflix untuk akunmu? Ketuk untuk mengonfirmasi bahwa ini kamu: m.netflix.com/bbUIJdaF90T,ham
Microsoft: Kata sandi telah diubah untuk ***********62. Bukan Anda? https://aka.ms/alcr,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/h2AXiyEERCD,ham
"SHOPEE: Ada percobaan untuk log in ke akunmu. Jika benar kamu, klik link ini untuk melanjutkan: shopee.co.id/dlink/verify/link?q=aXiJ97rx&event_type=1",ham
Gunakan 981838 sebagai kode keamanan akun Microsoft,ham
"SHOPEE: Ada percobaan untuk log in ke akunmu. Jika benar kamu, klik link ini untuk melanjutkan: shopee.co.id/dlink/verify/link?q=aXiJ97rx&event_type=1",ham
"Your Discord security code is: 492884 \
\
tzD9jY28Wrn",ham
Use 511289 as Microsoft account password reset code,ham
"Netflix: You got Netflix from Telkomsel! To start watching TV shows and movies, activate: m.netflix.com/cHSv0271K4z",ham
"<#> Harap masukkan 493215 di LINE dalam 30 menit.\
JFoQLtyexga",ham
Gunakan 520858 sebagai kode atur ulang kata sandi akun Microsoft,ham
Gunakan kode verifikasi 224753 untuk autentikasi Microsoft.,ham
 JMXNNC,ham
" a.m. from Gate E76 in Main Terminal.\
\
You'll need to check in before heading through security. We look forward to seeing you soon!\
\
Confirmation number:",ham
"<#> Here is your PIN: 890732.\
Please do not disclose this code to anyone.\
Tech bit: z6NZ55X/Prz",ham
"It looks like you haven't checked in for your flight to San Francisco yet. Check in now: https://gofly.united.com/WiqxjbjohF\
\
Your flight departs at 7:00",ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/eqhfLzTKWbZ,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/kmuanNoboNF,ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 626836 hanya berlaku selama 1 minute(s).,ham
Use 235071 as Microsoft account security code. Go passwordless with Microsoft Authenticator https://aka.ms/authapp,ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 626836 hanya berlaku selama 1 minute(s).,ham
<#> Kode Snapchat: 758955. Selamat Ber-Snap Ria! qunyt57f5Rf,ham
"<#> Harap masukkan 980675 di LINE dalam 30 menit.\
JFoQLtyexga",ham
PayPal: 336766 adalah kode keamanan Anda. Jangan bagikan kode Anda.,ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
Gunakan 974780 sebagai kode atur ulang kata sandi akun Microsoft,ham
Gunakan 256316 sebagai kode keamanan akun Microsoft,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
DIRECT FERRIES - Important notification of your sailing. Please check your email for more information.,ham
DIRECT FERRIES - Important notification of your sailing. Please check your email for more information.,ham
"edaluwarsa dalam 15 menit.\
jKPmMcdNAgI",ham
"SHOPEE: JANGAN BAGIKAN KODE INI KEPADA SIAPA PUN, termasuk karyawan Shopee. UNTUK LOGIN KE AKUNMU, masukkan kode OTP 241400 untuk verifikasi. Kode akan k",ham
"edaluwarsa dalam 15 menit.\
jKPmMcdNAgI",ham
"SHOPEE: JANGAN BAGIKAN KODE INI KEPADA SIAPA PUN, termasuk karyawan Shopee. UNTUK LOGIN KE AKUNMU, masukkan kode OTP 241400 untuk verifikasi. Kode akan k",ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
Harap masukkan 322055 di LINE dalam 30 menit.,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
We look forward to welcoming you to SINGAPORE - CHANGI AIRPORT on 30/Dec/21:30/SQ125. Your DBS Private Access limousine reservation: AT10112819 is confir,ham
"med. For assistance, call +65 6327 2742. T&Cs apply. Pls do not reply.",ham
"<#> 64993 adalah kode Facebook Anda\
H29Q+Fsn4Sr",ham
We look forward to welcoming you to SINGAPORE - CHANGI AIRPORT on 30/Dec/21:30/SQ125. Your DBS Private Access limousine reservation: AT10112819 is confir,ham
"med. For assistance, call +65 6327 2742. T&Cs apply. Pls do not reply.",ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
Your Bumble registration code is 143760. Please don't tell this code to anyone,ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
"919882 is your GitHub authentication setup code.\
\
@github.com #919882",ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
Gunakan 092572 sebagai kode keamanan akun Microsoft,ham
"3742 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!\
 \
  ",ham
Servis Pest/Termite Control anda telah dikonfirmasi tanggal 14/12/2023 antara 19:00-19:30. Info detil bisa dilihat di app-as.rentokil.com/6BZNqr Terima kasih.,ham
RM0.00 Firefly FY3552 PEN-KNO on 20DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
RM0.00 Firefly FY3552 PEN-KNO on 22DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
[OPPO]635700 is your verification code. It expires in 5 minutes. Don't share it with anyone.,ham
RM0.00 Firefly FY3552 PEN-KNO on 21DEC23 has been retimed to 0700Hrs. New itinerary sent via email. Kindly call +60378454543 for inquiry,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/hZlThz1rf1V,ham
"Your Discord security code is: 805778 \
\
tzD9jY28Wrn",ham
Your Binance login verification code: 873459. Do not share this code with anyone. Visit your Binance account now.,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/dMkee77Gsmb,ham
Here's your Netflix verification code 230535 to verify your phone number. Please don't share this code with anyone.,ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 365402 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 028913 untuk LOGIN AKUN SHOPEE.",ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 365402 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 028913 untuk LOGIN AKUN SHOPEE.",ham
DIRECT FERRIES - Important notification of your sailing. Please check your email for more information.,ham
Netflix: Did you request to confirm a device in your Netflix Household? Tap to confirm your device: m.netflix.com/iZB2hxLq6j7,ham
Your verification code is 808307,ham
"[Lark] Use 225595 as your verification code, valid for 10 minutes.",ham
Your Binance login verification code: 529345. Do not share this code with anyone. Visit your Binance account now.,ham
Gunakan 720259 sebagai kode keamanan akun Microsoft,ham
inDrive code: 5248,ham
<#> 5667 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton! 0P1dUnbmS/K,ham
Kode konfirmasi Anda adalah: rnwvv Jangan bagikan kode ini kepada siapa pun juga.,ham
"<#> inDrive code: 1333\
cpjyScQ++Hg",ham
Use 092280 as Microsoft account security code. Go passwordless with Microsoft Authenticator https://aka.ms/authapp,ham
Kode sekali pakai akun Microsoft: 3570116,ham
Microsoft access code: 6182,ham
Kode sekali pakai akun Microsoft: 8658077,ham
"SHOPEE: Ada percobaan untuk log in ke akunmu. Jika benar kamu, klik link ini untuk melanjutkan: shopee.co.id/dlink/verify/link?q=P9rtqei8&event_type=1",ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 641492 hanya berlaku selama 1 minute(s).,ham
"SHOPEE: Ada percobaan untuk log in ke akunmu. Jika benar kamu, klik link ini untuk melanjutkan: shopee.co.id/dlink/verify/link?q=P9rtqei8&event_type=1",ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 641492 hanya berlaku selama 1 minute(s).,ham
Ваш проверочный код Discord: 059838,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/kKKdDi2lend,ham
"Your Discord security code is: 444658 \
\
tzD9jY28Wrn",ham
(909495)Uniportal verification code.,ham
PayPal: 189941 adalah kode pemulihan sandi Anda. Jangan bagikan kode Anda.,ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 195699 hanya berlaku selama 5 minute(s).,ham
PayPal: 309476 adalah kode pemulihan sandi Anda. Jangan bagikan kode Anda.,ham
OTP ShopeePay: JANGAN BAGIKAN kode ini kepada siapa pun dalam situasi apapun. Kode verifikasi 195699 hanya berlaku selama 5 minute(s).,ham
PayPal: 309476 adalah kode pemulihan sandi Anda. Jangan bagikan kode Anda.,ham
PayPal: 310015 is your security code. Don't share your code.,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/bAZ6W7rwdjh,ham
"Your Discord security code is: 931571 \
\
tzD9jY28Wrn",ham
"SHOPEE: Gunakan Kode OTP 927159 UNTUK UBAH PASSWORD. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
"SHOPEE: Terdeteksi upaya penambahan email. Jika benar ini kamu, klik link untuk konfirmasi: shopee.co.id/dlink/verify/link?q=1w4qdtzR&event_type=4",ham
"SHOPEE: Gunakan Kode OTP 927159 UNTUK UBAH PASSWORD. Hanya berlaku 15 menit. JANGAN berikan kode ke siapa pun, termasuk pihak Shopee.\
jKPmMcdNAgI",ham
"SHOPEE: Terdeteksi upaya penambahan email. Jika benar ini kamu, klik link untuk konfirmasi: shopee.co.id/dlink/verify/link?q=1w4qdtzR&event_type=4",ham
"3199 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!\
 \
  ",ham
Netflix: Did you request to update the Netflix Household for your account? Tap to confirm this was you: m.netflix.com/cIYLWM456Q1,ham
39500300,ham
"No. HP yang terhubung ke akun Shopee s***n telah diubah menjadi (+62) 877*****934. Jika kamu tidak mengajukan perubahan ini, segera hubungi CS Shopee 021",ham
39500300,ham
Netflix - Three more steps and we'll do the rest. Finish signing up here: m.netflix.com/jr8j27yjdHF,ham
"No. HP yang terhubung ke akun Shopee s***n telah diubah menjadi (+62) 877*****934. Jika kamu tidak mengajukan perubahan ini, segera hubungi CS Shopee 021",ham
Ada yang coba mengubah nomor telepon pemulihan di mtahe59@gmail.com. Lihat google.com/signins untuk detailnya.,ham
PayPal: 704301 adalah kode keamanan Anda. Jangan bagikan kode Anda.,ham
Harap masukkan 478059 di LINE dalam 30 menit.,ham
"Your Discord security code is: 632768 \
\
tzD9jY28Wrn",ham
You have successfully configured GitHub two-factor authentication. You will receive two-factor codes at this number.,ham
"<#> Klik link buat masuk. JANGAN KASIH KE SIAPA PUN bahkan ke Gojek, karena bisa dipakai buat akses akunmu. https://login.gojek.com/ln/52zh25P6yeo 4PKeZqV9ubl",ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 600865 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
8103 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!,ham
"JANGAN BERIKAN pada siapa pun, TERMASUK SHOPEE. Kode OTP 600865 untuk UPDATE NO. HP.\
jKPmMcdNAgI",ham
Harap masukkan 742823 di LINE dalam 30 menit.,ham
"5425 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton!\
 \
  ",ham
"<#> 5735 adalah kode verifikasi Disney+ Hotstar Anda. Selamat menonton! 0P1dUnbmS/K\
 \
  ",ham
"JANGAN BERI kode ini ke siapa pun, TERMASUK SHOPEE. WASPADA PENIPUAN! Kode verifikasi (OTP) 391660 hanya berlaku selama 15 menit.",ham
Gunakan kode verifikasi 725381 untuk autentikasi Microsoft.,ham
"SHOPEE: TO VERIFY PHONE NUMBER, use 944327. Valid for 15 mins. NEVER share this code with others, including Shopee staff.",ham
